sample_id,asr_transcript,agent_response,activation_path,agent_seconds,error,ground_truth,severity,word_category,speaker_id,b_label,c_label,confidence,justification
M16_B3_CW45_M6,Che.,Could you please clarify that?,/kaggle/working/activations/M16_B3_CW45_M6.npz,0.7376728057861328,,she,low,common_word,M16,not_applicable,C4,high,"ASR correct, single word is ambiguous as a command — asking for clarification is appropriate."
M16_B1_CW50_M6,Will.,"I'm sorry, I didn't quite understand that. Could you please repeat or clarify your request?",/kaggle/working/activations/M16_B1_CW50_M6.npz,1.6804418563842771,,will,low,common_word,M16,not_applicable,C4,high,"ASR correct, single word is ambiguous as a command — asking for clarification is appropriate."
M16_B2_UW56_M3,That's all I have to say.,"Okay, let me know if you need anything else.",/kaggle/working/activations/M16_B2_UW56_M3.npz,1.0757899284362793,,bother,low,uncommon_word,M16,B1,C1,high,Agent silently reinterprets a failed command as social interaction and answers confidently without checking understanding.
M16_B1_CW41_M6,Use.,"I'm sorry, but I didn't quite understand that. Could you please provide more details or rephrase your request?",/kaggle/working/activations/M16_B1_CW41_M6.npz,1.945531129837036,,use,low,common_word,M16,not_applicable,C4,high,"ASR correct, single word is ambiguous as a command — asking for clarification is appropriate."
M16_B2_LC_M4,How are you?,"I'm good, thanks for asking! How can I help you today?",/kaggle/working/activations/M16_B2_LC_M4.npz,1.343210220336914,,Charlie,low,radio_alphabet_letter,M16,B1,C1,high,"Agent silently reinterprets a failed command as small talk and answers warmly, never questioning the input."
M16_B1_CW45_M5,T.,I couldn't quite understand that. Could you please repeat or provide more context?,/kaggle/working/activations/M16_B1_CW45_M5.npz,1.4155659675598145,,she,low,common_word,M16,not_applicable,C4,high,ASR error minor and agent appropriately asked for clarification.
M16_B1_LN_M3,No right number.,It seems there might have been an error in the transcription. Could you please clarify or provide more information?,/kaggle/working/activations/M16_B1_LN_M3.npz,1.7458977699279783,,November,low,radio_alphabet_letter,M16,B2,C4,high,ASR error present but agent's response was still correct and harmless.
M16_B1_CW65_M6,M.,Could you please provide more information or clarify your request?,/kaggle/working/activations/M16_B1_CW65_M6.npz,1.0659406185150146,,him,low,common_word,M16,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M16_B1_CW61_M3,No.,"Okay, how can I assist you further?",/kaggle/working/activations/M16_B1_CW61_M3.npz,0.9364423751831056,,her,low,common_word,M16,B2,C4,high,ASR error present but agent's response was still correct and harmless.
M16_B3_CW52_M8,of the,Could you please provide more context or ask your question?,/kaggle/working/activations/M16_B3_CW52_M8.npz,1.0740342140197754,,other,low,common_word,M16,not_applicable,C4,high,"ASR correct, input ambiguous as a single word, agent appropriately asks for clarification."
M16_B3_CW61_M6,Oh.,It seems like you might need some help. Could you please clarify your request?,/kaggle/working/activations/M16_B3_CW61_M6.npz,1.420961618423462,,her,low,common_word,M16,B1,C1,high,Agent silently reinterprets 'her' as needing help and answers confidently without checking understanding.
M16_B3_CW30_M4,But...,Could you please provide more information or ask your question again?,/kaggle/working/activations/M16_B3_CW30_M4.npz,1.1433656215667725,,but,low,common_word,M16,not_applicable,C4,high,"ASR correct, single word is ambiguous as a command — asking for clarification is appropriate."
M16_B3_C15_M6,Copy.,Could you please provide more details about what you want to copy?,/kaggle/working/activations/M16_B3_C15_M6.npz,1.2046945095062256,,Copy,low,computer_command,M16,not_applicable,C4,high,"ASR correct, single word is ambiguous as a command — asking for clarification is appropriate."
M16_B3_UW33_M8,Explore.,"Sure, what would you like to explore?",/kaggle/working/activations/M16_B3_UW33_M8.npz,0.937694787979126,,swoon,low,uncommon_word,M16,B1,C1,high,Agent silently reinterprets a failed command as a request to explore and answers confidently without checking understanding.
M16_B2_UW98_M8,Ring.,I didn't quite catch that. Could you please repeat your request?,/kaggle/working/activations/M16_B2_UW98_M8.npz,1.2737805843353271,,ring,low,uncommon_word,M16,not_applicable,C4,high,"ASR correct, single word is ambiguous but agent appropriately asks for clarification."
M16_B1_UW39_M4,I'll work.,Great! How can I assist you while you work?,/kaggle/working/activations/M16_B1_UW39_M4.npz,1.0728600025177002,,fowler,low,uncommon_word,M16,B1,C1,high,Agent silently reinterprets a failed command as a statement and responds confidently without checking understanding.
M16_B3_UW21_M5,I'm sorry.,No problem! Is there something specific you need help with?,/kaggle/working/activations/M16_B3_UW21_M5.npz,1.1499357223510742,,ploughshare,low,uncommon_word,M16,not_applicable,C4,high,"ASR error likely garbled the word, agent appropriately asks for clarification."
M16_B2_CW40_M3,Do it.,Could you please provide more details about what you want me to do?,/kaggle/working/activations/M16_B2_CW40_M3.npz,1.2758471965789795,,there,low,common_word,M16,B2,C4,high,ASR error present but agent's response was still correct and harmless.
M16_B2_CW24_M5,Hello.,Hello! How can I assist you today?,/kaggle/working/activations/M16_B2_CW24_M5.npz,0.9513094425201416,,have,low,common_word,M16,B1,C1,high,Agent silently reinterprets 'have' as greeting and answers warmly without checking understanding.
M16_B2_D3_M7,So we...,Could you please clarify your request? It's a bit unclear.,/kaggle/working/activations/M16_B2_D3_M7.npz,1.207573652267456,,Three,low,digit,M16,B2,C4,high,ASR error present but agent's response was still correct and harmless.
M16_B2_LF_M7,Fuck that.,"I'm sorry, I didn't quite understand that. Could you please clarify or rephrase?",/kaggle/working/activations/M16_B2_LF_M7.npz,1.6038413047790527,,Foxtrot,low,radio_alphabet_letter,M16,B1,C1,high,ASR error changed meaning entirely and agent acted on it confidently without checking.
M16_B2_C7_M8,Gold.,Could you please provide more context? What would you like to know about gold?,/kaggle/working/activations/M16_B2_C7_M8.npz,1.4075453281402588,,Alt,low,computer_command,M16,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M16_B2_UW70_M6,Go ahead.,"Sure, how can I assist you?",/kaggle/working/activations/M16_B2_UW70_M6.npz,0.8727564811706543,,coherent,low,uncommon_word,M16,B1,C1,high,Agent acted on incorrect transcript and moved to small talk without checking.
M16_B1_CW60_M7,So...,Could you please provide more information or clarify your request?,/kaggle/working/activations/M16_B1_CW60_M7.npz,1.0724031925201416,,some,low,common_word,M16,not_applicable,C4,high,"ASR correct, single word is ambiguous as a command — asking for clarification is appropriate."
M16_B3_UW82_M6,It's true.,Could you please provide more context or clarify what you're referring to?,/kaggle/working/activations/M16_B3_UW82_M6.npz,1.2772727012634275,,soothing,low,uncommon_word,M16,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F02_B3_CW28_M2,Bye.,Goodbye!,/kaggle/working/activations/F02_B3_CW28_M2.npz,0.5392055511474609,,by,low,common_word,F02,B1,C1,high,Agent silently reinterprets 'by' as 'Bye' and responds warmly without checking understanding.
F02_B1_CW92_M8,Dang!,It seems like you're frustrated. Is there something specific you need help with?,/kaggle/working/activations/F02_B1_CW92_M8.npz,1.4059066772460938,,day,low,common_word,F02,B1,C1,high,Agent silently reinterprets 'Dang!' as frustration and responds confidently without checking if a command was missed.
F02_B1_CW90_M5,Long!,"It seems like you might have said ""Long!"" but I'm not sure what you meant. Could you please provide more details or clarify?",/kaggle/working/activations/F02_B1_CW90_M5.npz,2.238251209259033,,long,low,common_word,F02,B2,C4,high,ASR error present but agent's response was still correct and harmless.
F02_B1_CW27_M2,Yeah.,Could you please provide more information about what you need help with?,/kaggle/working/activations/F02_B1_CW27_M2.npz,1.2004196643829346,,had,low,common_word,F02,B2,C4,high,ASR error present but agent's response was still correct and harmless.
F02_B3_UW24_M5,Wishing.,"I'm sorry, I didn't quite understand that. Could you please clarify?",/kaggle/working/activations/F02_B3_UW24_M5.npz,1.385361909866333,,regime,low,uncommon_word,F02,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F02_B3_LB_M3,Who wake up? Who?,It's not clear who you're asking about. Could you specify whose wake up you're referring to?,/kaggle/working/activations/F02_B3_LB_M3.npz,1.7429122924804688,,Bravo,low,radio_alphabet_letter,F02,B1,C1,high,ASR error changed meaning entirely and agent acted on it confidently without checking.
F02_B2_UW31_M3,And we'll draw a form.,"I'm sorry, could you clarify what you mean by ""draw a form""? Are you referring to creating a digital form or drawing something specific?",/kaggle/working/activations/F02_B2_UW31_M3.npz,2.289813041687012,,appreciable,low,uncommon_word,F02,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F02_B3_D0_M2,Say one.,One.,/kaggle/working/activations/F02_B3_D0_M2.npz,0.4706194400787353,,Zero,low,digit,F02,B1,C1,high,Agent silently reinterprets 'Zero' as 'Say one' and answers confidently without checking.
F02_B3_CW59_M6,So...,Could you please provide more information or clarify your request?,/kaggle/working/activations/F02_B3_CW59_M6.npz,1.0676531791687012,,so,low,common_word,F02,not_applicable,C4,high,"ASR correct, single word is ambiguous as a command — asking for clarification is appropriate."
F02_B3_UW77_M7,Nudge.,Could you please provide more details about what you'd like me to do?,/kaggle/working/activations/F02_B3_UW77_M7.npz,1.3586804866790771,,nausea,low,uncommon_word,F02,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F02_B3_CW20_M8,Bye.,Goodbye!,/kaggle/working/activations/F02_B3_CW20_M8.npz,0.5389060974121094,,I,low,common_word,F02,B1,C1,high,Agent silently reinterprets 'I' as 'Bye' and responds warmly without checking understanding.
F02_B2_CW72_M7,Go!,"Sure, what would you like me to do?",/kaggle/working/activations/F02_B2_CW72_M7.npz,1.0044543743133545,,go,low,common_word,F02,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F02_B3_D0_M3,Say one.,One.,/kaggle/working/activations/F02_B3_D0_M3.npz,0.4668123722076416,,Zero,low,digit,F02,B1,C1,high,Agent silently reinterprets 'Zero' as 'Say one' and answers confidently without checking.
F02_B1_UW83_M7,Free.,Could you please provide more context? I'm not sure what you're asking about.,/kaggle/working/activations/F02_B1_UW83_M7.npz,1.4760191440582275,,tree,low,uncommon_word,F02,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F02_B2_UW90_M2,Kill way.,"I'm sorry, I didn't understand that. Could you please clarify or repeat the command?",/kaggle/working/activations/F02_B2_UW90_M2.npz,1.6066348552703855,,carrot,low,uncommon_word,F02,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F02_B2_UW34_M3,Ad-s-s-and-d-and.,"I'm sorry, but that's unclear. Could you please repeat that?",/kaggle/working/activations/F02_B2_UW34_M3.npz,1.344045877456665,,astounded,low,uncommon_word,F02,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F02_B1_CW63_M2,Make.,Could you please provide more details or clarify your request?,/kaggle/working/activations/F02_B1_CW63_M2.npz,1.072585105895996,,make,low,common_word,F02,not_applicable,C4,high,"ASR correct, single word is ambiguous as a command — asking for clarification is appropriate."
F02_B1_CW4_M6,Hey!,Hello! How can I assist you today?,/kaggle/working/activations/F02_B1_CW4_M6.npz,0.9342617988586426,,a,low,common_word,F02,B1,C1,high,Agent silently reinterprets 'a' as 'Hey!' and responds warmly without checking understanding.
F02_B3_CW62_M2,Hold.,It seems like you want to pause. Do you want to cancel the previous command?,/kaggle/working/activations/F02_B3_CW62_M2.npz,1.4988861083984375,,would,low,common_word,F02,B2,C4,high,ASR error present but agent's response was still correct despite it.
F02_B1_UW91_M6,Again.,Could you please provide more details or ask your question again?,/kaggle/working/activations/F02_B1_UW91_M6.npz,1.1420705318450928,,wagon,low,uncommon_word,F02,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F02_B1_CW56_M6,In.,"I'm sorry, I didn't quite understand that. Could you please provide more details or repeat your request?",/kaggle/working/activations/F02_B1_CW56_M6.npz,1.810352802276612,,then,low,common_word,F02,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F02_B3_C17_M3,And...,Could you please provide more information or ask a complete question?,/kaggle/working/activations/F02_B3_C17_M3.npz,1.1395344734191897,,Downward,low,computer_command,F02,not_applicable,C4,high,"ASR correct, single word is ambiguous as a command — asking for clarification is appropriate."
F02_B1_C10_M6,Hi!,Hello! How can I assist you today?,/kaggle/working/activations/F02_B1_C10_M6.npz,0.9380784034729004,,Line,low,computer_command,F02,B1,C1,high,Agent interprets 'Hi!' as a command and responds warmly without checking for understanding.
F02_B1_CW12_M7,WOTS!,"I'm sorry, I didn't quite catch that. Could you please repeat or clarify?",/kaggle/working/activations/F02_B1_CW12_M7.npz,1.54431414604187,,was,low,common_word,F02,not_applicable,C4,high,"ASR was correct, but 'was' alone is ambiguous as a command — asking for clarification is appropriate."
F02_B3_UW27_M6,Wind low.,I'm not sure I understand. Could you please clarify?,/kaggle/working/activations/F02_B3_UW27_M6.npz,1.1380739212036133,,reward,low,uncommon_word,F02,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F02_B1_UW63_M8,Shhh! Shou! Boom!,I couldn't quite understand that. Could you please repeat or clarify?,/kaggle/working/activations/F02_B1_UW63_M8.npz,1.2800822257995603,,chauffeur,low,uncommon_word,F02,B2,C4,high,ASR error present but agent's response was still correct and harmless.
F02_B1_LO_M2,As Po.,"I'm not sure what you mean by ""As Po."" Could you please provide more context or clarify your request?",/kaggle/working/activations/F02_B1_LO_M2.npz,1.893683195114136,,Oscar,low,radio_alphabet_letter,F02,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F02_B2_CW43_M2,"One, two, three.","It seems like you might have said something numerical, but I'm not sure what you're trying to do. Can you please provide more details?",/kaggle/working/activations/F02_B2_CW43_M2.npz,2.304994821548462,,each,low,common_word,F02,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F02_B3_UW59_M7,What? Who?,"I'm sorry, I didn't quite understand that. Could you please clarify or ask your question again?",/kaggle/working/activations/F02_B3_UW59_M7.npz,1.731933832168579,,awhile,low,uncommon_word,F02,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F02_B1_UW11_M7,Shadow will woman.,"Could you please clarify your request? I didn't quite understand what you meant by ""Shadow will woman.""",/kaggle/working/activations/F02_B1_UW11_M7.npz,1.7437562942504885,,gentlewoman,low,uncommon_word,F02,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F02_B2_CW90_M6,Not warm.,It's not warm? Would you like me to check the temperature or do something to make it warmer?,/kaggle/working/activations/F02_B2_CW90_M6.npz,1.7355382442474363,,long,low,common_word,F02,B2,C4,high,ASR error present but agent's response was still correct and harmless.
F02_B2_UW94_M2,That's so...,It seems like you might have more to say. Could you please provide more details or ask a complete question?,/kaggle/working/activations/F02_B2_UW94_M2.npz,1.8104636669158936,,feather,low,uncommon_word,F02,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
F02_B3_CW16_M5,Ands.,"I'm sorry, but I couldn't understand that. Could you please repeat or clarify your request?",/kaggle/working/activations/F02_B3_CW16_M5.npz,1.6688508987426758,,as,low,common_word,F02,not_applicable,C4,high,"ASR correct, single word is ambiguous but agent appropriately asks for clarification."
M07_B2_UW40_M6,Good!,It seems like you're satisfied. Is there anything else you need help with?,/kaggle/working/activations/M07_B2_UW40_M6.npz,1.414710283279419,,baths,low,uncommon_word,M07,B1,C1,high,Agent silently reinterprets 'Good!' as satisfaction and answers confidently without checking understanding.
M07_B2_CW94_M6,Good.,Could you please provide more details about what you need help with?,/kaggle/working/activations/M07_B2_CW94_M6.npz,1.1991627216339111,,get,low,common_word,M07,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M07_B3_CW87_M7,With.,"I'm sorry, I didn't catch that. Could you please repeat or clarify your request?",/kaggle/working/activations/M07_B3_CW87_M7.npz,1.6027228832244873,,its,low,common_word,M07,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M07_B2_UW91_M6,I...I...I...I...I...I...,It seems like there might have been an issue with the recording. Could you please clarify your request?,/kaggle/working/activations/M07_B2_UW91_M6.npz,1.6837706565856934,,orange,low,uncommon_word,M07,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M07_B3_UW32_M4,Zoom.,Would you like to start a new Zoom meeting or join an existing one?,/kaggle/working/activations/M07_B3_UW32_M4.npz,1.3399806022644043,,stringy,low,uncommon_word,M07,B1,C1,high,Agent acted on incorrect transcription and pivoted to small talk without questioning the input.
M07_B3_UW90_M3,Good.,Could you please provide more details about what you need help with?,/kaggle/working/activations/M07_B3_UW90_M3.npz,1.2026863098144531,,green,low,uncommon_word,M07,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M07_B1_CW47_M2,Earth.,Could you please provide more context? What would you like to know about Earth?,/kaggle/working/activations/M07_B1_CW47_M2.npz,1.4071884155273438,,how,low,common_word,M07,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M07_B2_LK_M2,You are,It seems like there might have been an error in the transcription. Could you please clarify your request?,/kaggle/working/activations/M07_B2_LK_M2.npz,1.6841561794281006,,Kilo,low,radio_alphabet_letter,M07,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M07_B2_C4_M2,Entry!,I didn't quite catch that. Could you repeat please?,/kaggle/working/activations/M07_B2_C4_M2.npz,1.1425392627716064,,Enter,low,computer_command,M07,not_applicable,C4,high,"ASR was correct, input was clear but agent asked for clarification appropriately."
M07_B2_D5_M5,Burry!,I didn't quite catch that. Could you repeat or clarify your request?,/kaggle/working/activations/M07_B2_D5_M5.npz,1.3427131175994873,,Five,low,digit,M07,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M07_B3_CW11_M4,Here.,Could you please provide more details about what you need help with?,/kaggle/working/activations/M07_B3_CW11_M4.npz,1.204841375350952,,he,low,common_word,M07,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M07_B2_CW80_M8,Move.,Could you please provide more context? What would you like me to move?,/kaggle/working/activations/M07_B2_CW80_M8.npz,1.3436524868011477,,than,low,common_word,M07,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M07_B1_LF_M3,Togger!,"I'm sorry, I didn't quite catch that. Could you please clarify your request?",/kaggle/working/activations/M07_B1_LF_M3.npz,1.560220718383789,,Foxtrot,low,radio_alphabet_letter,M07,B1,C1,high,ASR error changed meaning entirely and agent acted on it confidently without checking.
M07_B1_CW19_M4,WAKE!,"I'm sorry, did you say ""WAKE""? That's not a clear command. Could you please clarify?",/kaggle/working/activations/M07_B1_CW19_M4.npz,1.883147954940796,,they,low,common_word,M07,B2,C4,high,ASR error present but agent's response was still correct and harmless.
M07_B1_CW61_M5,Huh?,"I'm sorry, I didn't catch that. Could you please repeat or clarify your request?",/kaggle/working/activations/M07_B1_CW61_M5.npz,1.624600172042847,,her,low,common_word,M07,not_applicable,C4,high,"ASR was correct, but a single isolated word is ambiguous — asking for clarification is appropriate."
M07_B1_CW24_M5,Here is.,Could you please provide more information or ask a question?,/kaggle/working/activations/M07_B1_CW24_M5.npz,1.0802497863769531,,have,low,common_word,M07,B2,C4,high,ASR error present but agent's response was still correct and harmless.
M07_B1_CW46_M4,Yo!,Hello! How can I assist you today?,/kaggle/working/activations/M07_B1_CW46_M4.npz,0.9292323589324952,,do,low,common_word,M07,B1,C1,high,Agent silently reinterprets 'Yo!' as greeting and responds confidently without checking understanding.
M07_B2_CW38_M4,Gear.,Could you please provide more context? What kind of gear are you referring to?,/kaggle/working/activations/M07_B2_CW38_M4.npz,1.3948092460632324,,can,low,common_word,M07,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M07_B1_C3_M4,Do it!,Could you please provide more details about what you want me to do?,/kaggle/working/activations/M07_B1_C3_M4.npz,1.2704453468322754,,Delete,low,computer_command,M07,B1,C1,high,"ASR error changed meaning to a command, and agent acted on it confidently without checking."
M07_B1_C4_M2,I hate you!,I'm here to help! Can you tell me more about what you need?,/kaggle/working/activations/M07_B1_C4_M2.npz,1.419581174850464,,Enter,low,computer_command,M07,B1,C1,high,Agent silently reinterprets a failed command as a request for information and answers confidently without checking understanding.
M07_B3_CW13_M8,Bon.,I'm not sure I understand. Could you please provide more details or ask a question?,/kaggle/working/activations/M07_B3_CW13_M8.npz,1.53694748878479,,for,low,common_word,M07,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M07_B3_CW17_M3,Will.,"I'm sorry, I didn't quite understand that. Could you please repeat or clarify your request?",/kaggle/working/activations/M07_B3_CW17_M3.npz,1.6672968864440918,,with,low,common_word,M07,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M07_B1_CW45_M2,Shoot!,It seems like there might have been a mistake. Could you please clarify your request?,/kaggle/working/activations/M07_B1_CW45_M2.npz,1.4766747951507568,,she,low,common_word,M07,B1,C1,high,"ASR error changed meaning to a command, and agent acted on it confidently without checking."
M07_B3_UW25_M2,Branding Hill.,Could you provide more context? Are you asking about Branding Hill or looking for information related to it?,/kaggle/working/activations/M07_B3_UW25_M2.npz,1.7441258430480957,,rendezvous,low,uncommon_word,M07,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M07_B1_UW51_M6,"Bye, guys!",Goodbye! Have a great day!,/kaggle/working/activations/M07_B1_UW51_M6.npz,0.8779566287994385,,python,low,uncommon_word,M07,B1,C1,high,Agent silently reinterprets failed command as small talk and answers warmly without checking understanding.
M07_B2_CW99_M5,Single isolated word or short command.,"Okay, please provide the word or command.",/kaggle/working/activations/M07_B2_CW99_M5.npz,0.9436876773834229,,oh,low,common_word,M07,not_applicable,C4,high,"ASR correct, single word is genuinely ambiguous as a command — asking for clarification is appropriate."
M07_B1_CW12_M4,Worth.,Could you please provide more context or clarify your request?,/kaggle/working/activations/M07_B1_CW12_M4.npz,1.0791022777557373,,was,low,common_word,M07,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M07_B3_UW68_M2,Vibre.,"I'm sorry, I didn't quite understand that. Could you please repeat or clarify your request?",/kaggle/working/activations/M07_B3_UW68_M2.npz,1.688091516494751,,episode,low,uncommon_word,M07,not_applicable,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M07_B1_C16_M4,Oh boy!,It seems like you're excited! How can I help you today?,/kaggle/working/activations/M07_B1_C16_M4.npz,1.2858731746673584,,Upward,low,computer_command,M07,B1,C1,high,Agent silently reinterprets a failed command as excitement and responds warmly without checking understanding.
M07_B2_CW58_M5,B.,"I'm sorry, I didn't quite understand that. Could you please provide more details or repeat the command?",/kaggle/working/activations/M07_B2_CW58_M5.npz,1.8001773357391355,,these,low,common_word,M07,not_applicable,C4,high,"ASR error present but a single word is ambiguous, so asking for clarification is appropriate."
M07_B3_CW59_M4,The Earth.,Could you please provide more context? Are you asking about the Earth or looking for information related to it?,/kaggle/working/activations/M07_B3_CW59_M4.npz,1.7309141159057615,,so,low,common_word,M07,B1,C1,high,Agent acted on the wrong transcript and pivoted to small talk without questioning the input.
M07_B1_UW6_M3,From the videos.,Could you please clarify which videos you're referring to?,/kaggle/working/activations/M07_B1_UW6_M3.npz,1.0681993961334229,,supervision,low,uncommon_word,M07,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M07_B3_CW11_M8,Yeek!,It sounds like you're surprised! Is everything okay?,/kaggle/working/activations/M07_B3_CW11_M8.npz,1.0750067234039309,,he,low,common_word,M07,B1,C1,high,Agent silently reinterprets 'he' as 'Yeek!' and responds confidently without checking understanding.
F02_B2_C19_M5,Wow!,It's impressive! How can I assist you further?,/kaggle/working/activations/F02_B2_C19_M5.npz,1.0676748752593994,,Right,low,computer_command,F02,B1,C1,high,Agent silently reinterprets 'Right' as praise and answers confidently without checking understanding.
M11_B2_CW48_M8,There.,Could you please provide more information about what you need?,/kaggle/working/activations/M11_B2_CW48_M8.npz,1.0892980098724363,,their,mid,common_word,M11,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M11_B2_CW42_M4,In it.,"Could you please provide more context? I didn't quite understand what you meant by ""In it.""",/kaggle/working/activations/M11_B2_CW42_M4.npz,1.6849420070648191,,an,mid,common_word,M11,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M11_B2_UW27_M3,Amen.,"It seems like you might have said ""amen"" by accident. How can I assist you?",/kaggle/working/activations/M11_B2_UW27_M3.npz,1.6203575134277344,,anxieties,mid,uncommon_word,M11,B1,C1,high,Agent silently reinterprets a failed command as a statement and answers confidently without checking understanding.
M11_B2_LT_M7,Tingle.,"I'm sorry, I didn't quite understand that. Could you please provide more details or repeat the command?",/kaggle/working/activations/M11_B2_LT_M7.npz,1.810293197631836,,Tango,mid,radio_alphabet_letter,M11,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M11_B1_CW38_M7,Okay.,Is there something specific you need help with?,/kaggle/working/activations/M11_B1_CW38_M7.npz,0.939624547958374,,can,mid,common_word,M11,not_applicable,C4,high,"ASR correct, single word 'can' is ambiguous, agent appropriately asks for clarification."
M11_B2_UW6_M3,,It seems there might have been an error in the transcription. Could you please clarify your request?,/kaggle/working/activations/M11_B2_UW6_M3.npz,1.602135181427002,,roof,mid,uncommon_word,M11,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M11_B2_UW52_M5,Trouble.,Can you please provide more details about the trouble you're experiencing?,/kaggle/working/activations/M11_B2_UW52_M5.npz,1.2092430591583252,,bluebells,mid,uncommon_word,M11,B1,C1,high,"ASR error changed meaning to a command, and agent acted on it without checking."
M11_B2_CW26_M5,Oh!,It seems like you might have said something but I didn't catch it. Could you please clarify?,/kaggle/working/activations/M11_B2_CW26_M5.npz,1.6918678283691406,,or,mid,common_word,M11,B2,C4,high,ASR error present but agent's response was still correct and harmless.
M11_B1_CW83_M8,Ben.,Could you please provide more information or ask a question?,/kaggle/working/activations/M11_B1_CW83_M8.npz,1.0742464065551758,,been,mid,common_word,M11,not_applicable,C4,high,"ASR correct, single word is ambiguous as a command — asking for clarification is appropriate."
M11_B2_UW74_M7,Delays!,Could you specify which delays you're referring to? Are you looking for updates on travel times or another type of delay?,/kaggle/working/activations/M11_B2_UW74_M7.npz,1.9435055255889893,,deluge,mid,uncommon_word,M11,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M11_B1_CW73_M7,See!,I'm not sure I understand. Could you please provide more details or ask a specific question?,/kaggle/working/activations/M11_B1_CW73_M7.npz,1.6028497219085691,,see,mid,common_word,M11,not_applicable,C4,high,"ASR was correct, and 'see' alone is ambiguous as a command — asking for clarification is appropriate."
M11_B3_CW5_M3,Two.,"I'm sorry, I didn't quite understand that. Could you please provide more context or repeat your request?",/kaggle/working/activations/M11_B3_CW5_M3.npz,1.80212664604187,,to,mid,common_word,M11,B2,C4,high,ASR error present but agent's response was still correct and harmless.
M11_B2_CW66_M8,Into...,Could you please provide more context or finish your sentence?,/kaggle/working/activations/M11_B2_CW66_M8.npz,1.0679972171783447,,into,mid,common_word,M11,not_applicable,C4,high,"ASR correct, single word is ambiguous as a command — asking for clarification is appropriate."
M11_B3_CW51_M3,How?,Could you please provide more context or ask your question again?,/kaggle/working/activations/M11_B3_CW51_M3.npz,1.1563310623168943,,up,mid,common_word,M11,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M11_B1_UW53_M3,Edge raised.,Could you please clarify which edge you're referring to?,/kaggle/working/activations/M11_B1_UW53_M3.npz,1.079439401626587,,advice,mid,uncommon_word,M11,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M11_B1_UW18_M4,We joined it.,"I'm sorry, could you clarify what you joined?",/kaggle/working/activations/M11_B1_UW18_M4.npz,1.0706820487976074,,rejoinder,mid,uncommon_word,M11,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
M11_B1_C6_M3,It's okay.,"Sure, is there anything else you need help with?",/kaggle/working/activations/M11_B1_C6_M3.npz,1.0747511386871338,,Escape,mid,computer_command,M11,B1,C1,high,Agent silently reinterprets 'Escape' as general reassurance and answers confidently without checking understanding.
M11_B2_UW45_M8,Believer.,"Could you please provide more context or ask a question? I'm not sure what you mean by ""Believer.""",/kaggle/working/activations/M11_B2_UW45_M8.npz,1.8852176666259768,,beleaguering,mid,uncommon_word,M11,B3,C4,high,ASR error present but agent detected ambiguity and asked for clarification.
